id,Status,Created date (UTC),Amount,Currency,Description
ch_0005458,Paid,2024-04-25 14:17:50,350.07,aud,Subscription creation
ch_0005459,Paid,2024-04-25 15:10:29,357.85,aud,Subscription update
ch_0005460,Paid,2024-04-25 19:12:33,200.76,aud,Subscription creation
ch_0005461,Paid,2024-04-26 06:15:13,604.82,aud,Subscription update
ch_0005462,Paid,2024-04-26 07:32:08,191.87,aud,Subscription update
ch_0005463,Paid,2024-04-26 07:41:02,346.3,aud,Subscription update
ch_0005464,Paid,2024-04-26 12:04:59,196.12,aud,Subscription update
ch_0005465,Paid,2024-04-26 15:41:49,339.83,aud,Subscription update
ch_0005466,Paid,2024-04-26 18:49:31,345.96,aud,Subscription update
ch_0005467,Paid,2024-04-26 20:37:58,359.1,aud,Subscription update
ch_0005468,Paid,2024-04-26 20:57:43,198.34,aud,Subscription update
ch_0005469,Paid,2024-04-27 06:57:17,198.4,aud,Subscription update
ch_0005470,Paid,2024-04-27 07:38:44,4104.81,aud,Package initiation
ch_0005471,Paid,2024-04-27 11:16:30,347.97,aud,Subscription update
ch_0005472,Paid,2024-04-27 12:05:07,197.62,aud,Subscription update
ch_0005473,Paid,2024-04-27 14:17:14,600.45,aud,Subscription update
ch_0005474,Paid,2024-04-27 18:25:23,204.8,aud,Subscription update
ch_0005475,Paid,2024-04-28 10:46:59,196.14,aud,Subscription creation
ch_0005476,Paid,2024-04-28 10:48:37,196.95,aud,Subscription update
ch_0005477,Paid,2024-04-28 12:44:03,620.36,aud,Subscription update
ch_0005478,Paid,2024-04-28 14:12:42,348.69,aud,Subscription creation
ch_0005479,Paid,2024-04-28 14:30:42,579.3,aud,Subscription creation
ch_0005480,Paid,2024-04-28 15:35:08,191.69,aud,Subscription update
ch_0005481,Paid,2024-04-28 18:05:19,196.69,aud,Subscription update
ch_0005482,Paid,2024-04-28 18:23:01,598.1,aud,Subscription creation
ch_0005483,Paid,2024-04-28 19:46:40,192.16,aud,Subscription update
ch_0005484,Paid,2024-04-28 20:14:34,201.38,aud,Subscription update
ch_0005485,Paid,2024-04-29 08:24:17,199.26,aud,Subscription update
ch_0005486,Paid,2024-04-29 10:07:09,348.6,aud,Subscription update
ch_0005487,Paid,2024-04-29 10:56:19,200.37,aud,Subscription update
ch_0005488,Paid,2024-04-29 11:51:11,350.84,aud,Subscription update
ch_0005489,Paid,2024-04-29 12:04:30,201.01,aud,Subscription update
ch_0005490,Paid,2024-04-29 15:04:09,341.96,aud,Subscription update
ch_0005491,Paid,2024-04-29 15:24:46,349.09,aud,Subscription update
ch_0005492,Paid,2024-04-29 20:26:23,196.0,aud,Subscription update
ch_0005493,Paid,2024-04-30 10:52:13,587.55,aud,Subscription update
ch_0005494,Paid,2024-04-30 14:23:55,199.7,aud,Subscription update
ch_0005495,Paid,2024-04-30 15:16:24,329.76,aud,Subscription creation
ch_0005496,Paid,2024-04-30 20:08:46,342.12,aud,Subscription update
ch_0005497,Paid,2024-05-01 06:23:54,197.59,aud,Subscription update
ch_0005498,Paid,2024-05-01 07:00:05,352.74,aud,Subscription update
ch_0005499,Paid,2024-05-01 08:00:31,359.0,aud,Subscription update
ch_0005500,Paid,2024-05-01 10:09:12,197.61,aud,Subscription update
ch_0005501,Paid,2024-05-01 13:21:16,344.25,aud,Subscription update
ch_0005502,Paid,2024-05-01 16:32:29,344.9,aud,Subscription update
ch_0005503,Paid,2024-05-01 16:56:43,347.52,aud,Subscription update
ch_0005504,Paid,2024-05-01 18:49:27,597.05,aud,Subscription update
ch_0005505,Paid,2024-05-01 19:41:34,350.93,aud,Subscription update
ch_0005506,Paid,2024-05-01 19:46:11,203.15,aud,Subscription update
ch_0005507,Paid,2024-05-02 06:08:05,195.87,aud,Subscription update
ch_0005508,Paid,2024-05-02 08:30:46,195.52,aud,Subscription update
ch_0005509,Paid,2024-05-02 10:17:46,586.92,aud,Subscription update
ch_0005510,Paid,2024-05-02 11:25:51,171.17,aud,IV League - Booking
ch_0005511,Paid,2024-05-02 12:25:19,461.48,aud,IV League - Booking
ch_0005512,Paid,2024-05-02 15:45:50,349.52,aud,Subscription update
ch_0005513,Paid,2024-05-02 16:01:21,255.43,aud,IV League - Booking
ch_0005514,Paid,2024-05-02 17:02:31,350.82,aud,Subscription update
ch_0005515,Paid,2024-05-03 06:33:57,598.18,aud,Subscription update
ch_0005516,Paid,2024-05-03 06:54:43,200.57,aud,Subscription update
ch_0005517,Paid,2024-05-03 08:03:23,194.99,aud,Subscription update
ch_0005518,Paid,2024-05-03 08:23:20,341.92,aud,Subscription update
ch_0005519,Paid,2024-05-03 17:35:16,345.32,aud,Subscription update
ch_0005520,Paid,2024-05-04 06:04:45,339.99,aud,Subscription update
ch_0005521,Paid,2024-05-04 08:23:39,593.76,aud,Subscription update
ch_0005522,Paid,2024-05-04 12:31:51,196.51,aud,Subscription creation
ch_0005523,Paid,2024-05-04 13:52:40,588.78,aud,Subscription update
ch_0005524,Paid,2024-05-04 14:41:06,195.59,aud,Subscription update
ch_0005525,Paid,2024-05-04 20:12:59,196.56,aud,Subscription update
ch_0005526,Paid,2024-05-05 07:26:40,5322.51,aud,Corporate wellness - Keyman
ch_0005527,Paid,2024-05-05 08:05:53,596.49,aud,Subscription update
ch_0005528,Paid,2024-05-05 11:26:56,604.34,aud,Subscription creation
ch_0005529,Paid,2024-05-05 12:55:53,353.62,aud,Subscription update
ch_0005530,Paid,2024-05-05 16:41:29,205.42,aud,Subscription creation
ch_0005531,Paid,2024-05-05 16:41:57,201.45,aud,Subscription update
ch_0005532,Paid,2024-05-05 20:42:03,350.49,aud,Subscription update
ch_0005533,Paid,2024-05-06 09:02:06,353.74,aud,Subscription update
ch_0005534,Paid,2024-05-06 15:04:38,193.49,aud,Subscription update
ch_0005535,Paid,2024-05-06 16:55:11,194.82,aud,Subscription update
ch_0005536,Paid,2024-05-06 19:13:16,435.21,aud,Initial consultation
ch_0005537,Paid,2024-05-06 19:48:38,196.5,aud,Subscription update
ch_0005538,Paid,2024-05-06 20:21:22,192.4,aud,Subscription update
ch_0005539,Paid,2024-05-07 06:31:39,595.07,aud,Subscription update
ch_0005540,Paid,2024-05-07 09:10:50,346.92,aud,Subscription update
ch_0005541,Paid,2024-05-07 14:55:45,356.71,aud,Subscription update
ch_0005542,Paid,2024-05-07 16:07:39,199.7,aud,Subscription update
ch_0005543,Paid,2024-05-07 18:38:03,353.0,aud,Subscription update
ch_0005544,Paid,2024-05-07 20:06:59,193.05,aud,Subscription update
ch_0005545,Paid,2024-05-08 06:42:27,353.57,aud,Subscription creation
ch_0005546,Paid,2024-05-08 07:11:02,204.08,aud,Subscription update
ch_0005547,Paid,2024-05-08 08:33:24,199.17,aud,Subscription update
ch_0005548,Paid,2024-05-08 08:58:57,198.22,aud,Subscription update
ch_0005549,Paid,2024-05-08 10:33:31,200.99,aud,Subscription update
ch_0005550,Paid,2024-05-08 12:57:31,194.91,aud,Subscription update
ch_0005551,Paid,2024-05-08 13:50:52,195.84,aud,Subscription update
ch_0005552,Paid,2024-05-08 14:01:35,193.34,aud,Subscription update
ch_0005553,Paid,2024-05-08 15:05:25,1572.43,aud,Package initiation
ch_0005554,Paid,2024-05-08 19:36:57,344.56,aud,Subscription update
ch_0005555,Paid,2024-05-08 20:08:14,187.52,aud,Subscription creation
ch_0005556,Paid,2024-05-08 20:12:54,199.69,aud,Subscription update
ch_0005557,Paid,2024-05-09 10:24:36,198.76,aud,Subscription update
ch_0005558,Paid,2024-05-09 13:04:54,342.65,aud,Subscription update
ch_0005559,Paid,2024-05-09 16:54:20,342.7,aud,Subscription creation
ch_0005560,Paid,2024-05-09 20:00:00,196.79,aud,Subscription creation
ch_0005561,Paid,2024-05-10 07:06:16,203.19,aud,Subscription update
ch_0005562,Paid,2024-05-10 07:17:35,200.95,aud,Subscription update
ch_0005563,Paid,2024-05-10 09:25:18,195.68,aud,Subscription update
ch_0005564,Paid,2024-05-10 12:47:00,351.44,aud,Subscription update
ch_0005565,Paid,2024-05-10 13:52:41,597.34,aud,Subscription update
ch_0005566,Paid,2024-05-10 15:03:40,204.17,aud,Subscription update
ch_0005567,Paid,2024-05-10 16:24:52,193.96,aud,Subscription update
ch_0005568,Paid,2024-05-10 18:56:56,196.52,aud,Subscription update
ch_0005569,Paid,2024-05-10 19:49:32,198.25,aud,Subscription update
ch_0005570,Paid,2024-05-11 06:39:55,195.61,aud,Subscription update
ch_0005571,Paid,2024-05-11 07:34:52,602.6,aud,Subscription update
ch_0005572,Paid,2024-05-11 10:02:59,204.53,aud,Subscription update
ch_0005573,Paid,2024-05-11 12:21:32,193.5,aud,Subscription update
ch_0005574,Paid,2024-05-11 13:42:20,200.08,aud,Subscription update
ch_0005575,Paid,2024-05-11 15:30:49,362.4,aud,Subscription creation
ch_0005576,Paid,2024-05-12 06:15:06,191.99,aud,Subscription update
ch_0005577,Paid,2024-05-12 06:27:39,358.45,aud,Subscription update
ch_0005578,Paid,2024-05-12 10:53:15,331.91,aud,Subscription update
ch_0005579,Paid,2024-05-12 11:21:13,198.63,aud,Subscription update
ch_0005580,Paid,2024-05-12 11:46:25,343.32,aud,Subscription update
ch_0005581,Paid,2024-05-12 14:37:43,202.85,aud,Subscription update
ch_0005582,Paid,2024-05-13 06:18:13,210.86,aud,Subscription update
ch_0005583,Paid,2024-05-13 08:42:30,611.69,aud,Subscription update
ch_0005584,Paid,2024-05-13 10:06:18,358.0,aud,Subscription update
ch_0005585,Paid,2024-05-13 17:02:47,341.47,aud,Subscription update
ch_0005586,Paid,2024-05-14 08:33:30,344.88,aud,Subscription update
ch_0005587,Paid,2024-05-14 11:46:46,202.0,aud,Subscription update
ch_0005588,Paid,2024-05-14 14:10:13,199.56,aud,Subscription update
ch_0005589,Paid,2024-05-14 15:42:31,194.91,aud,Subscription update
ch_0005590,Paid,2024-05-14 17:32:40,352.41,aud,Subscription update
ch_0005591,Paid,2024-05-14 18:17:43,204.78,aud,Subscription update
ch_0005592,Paid,2024-05-14 19:01:58,623.72,aud,Subscription update
ch_0005593,Paid,2024-05-14 20:13:16,202.86,aud,Subscription update
ch_0005594,Paid,2024-05-15 07:04:04,351.55,aud,Subscription creation
ch_0005595,Refunded,2024-05-15 13:02:02,349.0,aud,Subscription update
ch_0005596,Paid,2024-05-15 14:45:47,354.12,aud,Subscription update
ch_0005597,Paid,2024-05-15 19:33:47,201.86,aud,Subscription update
ch_0005598,Paid,2024-05-16 07:06:27,201.01,aud,Subscription update
ch_0005599,Paid,2024-05-16 10:02:11,344.55,aud,Subscription update
ch_0005600,Paid,2024-05-16 10:04:54,200.09,aud,Subscription update
ch_0005601,Paid,2024-05-16 12:01:55,597.28,aud,Subscription update
ch_0005602,Paid,2024-05-16 13:16:03,200.2,aud,Subscription update
ch_0005603,Paid,2024-05-16 19:17:16,319.12,aud,IV League - Booking
ch_0005604,Paid,2024-05-17 08:34:41,192.93,aud,Subscription creation
ch_0005605,Paid,2024-05-17 10:28:18,344.42,aud,Subscription update
ch_0005606,Paid,2024-05-17 17:05:23,355.94,aud,Subscription update
ch_0005607,Paid,2024-05-17 19:11:38,197.95,aud,Subscription update
ch_0005608,Paid,2024-05-18 06:32:50,201.9,aud,Subscription update
ch_0005609,Paid,2024-05-18 07:59:36,199.28,aud,Subscription update
ch_0005610,Paid,2024-05-18 11:43:14,198.16,aud,Subscription update
ch_0005611,Paid,2024-05-18 12:19:05,345.64,aud,Subscription creation
ch_0005612,Paid,2024-05-18 16:57:52,598.15,aud,Subscription update
ch_0005613,Paid,2024-05-18 19:16:23,193.93,aud,Subscription update
ch_0005614,Paid,2024-05-19 06:42:46,203.29,aud,Subscription update
ch_0005615,Paid,2024-05-19 07:18:46,195.08,aud,Subscription update
ch_0005616,Paid,2024-05-19 08:30:24,205.2,aud,Subscription creation
ch_0005617,Paid,2024-05-19 08:34:46,196.19,aud,Subscription update
ch_0005618,Paid,2024-05-19 12:29:17,201.78,aud,Subscription update
ch_0005619,Paid,2024-05-19 12:47:21,198.32,aud,Subscription update
ch_0005620,Paid,2024-05-19 14:51:03,198.64,aud,Subscription update
ch_0005621,Paid,2024-05-19 17:06:28,354.69,aud,Subscription update
ch_0005622,Paid,2024-05-19 17:22:36,194.82,aud,Subscription update
ch_0005623,Paid,2024-05-19 18:03:06,198.79,aud,Subscription update
ch_0005624,Paid,2024-05-19 18:18:50,197.86,aud,Subscription update
ch_0005625,Paid,2024-05-19 19:57:48,180.72,aud,IV League - Booking
ch_0005626,Paid,2024-05-20 06:59:47,594.03,aud,Subscription update
ch_0005627,Paid,2024-05-20 08:32:57,606.04,aud,Subscription update
ch_0005628,Paid,2024-05-20 09:40:01,207.21,aud,Subscription update
ch_0005629,Paid,2024-05-20 10:28:24,203.58,aud,Subscription update
ch_0005630,Paid,2024-05-20 19:43:52,202.11,aud,Subscription update
ch_0005631,Paid,2024-05-21 06:10:32,343.57,aud,Subscription update
ch_0005632,Paid,2024-05-21 09:48:46,200.32,aud,Subscription update
ch_0005633,Paid,2024-05-21 10:15:47,608.13,aud,Subscription creation
ch_0005634,Paid,2024-05-21 13:44:48,345.49,aud,Subscription update
ch_0005635,Paid,2024-05-21 16:26:54,197.08,aud,Subscription update
ch_0005636,Paid,2024-05-21 16:57:11,356.89,aud,Subscription update
ch_0005637,Paid,2024-05-21 17:11:45,194.42,aud,Subscription update
ch_0005638,Paid,2024-05-21 20:56:47,363.39,aud,Subscription update
ch_0005639,Paid,2024-05-22 07:53:03,194.4,aud,Subscription update
ch_0005640,Paid,2024-05-22 12:28:33,350.07,aud,Subscription update
ch_0005641,Failed,2024-05-22 15:12:34,349.0,aud,Subscription update
ch_0005642,Paid,2024-05-22 19:04:14,204.49,aud,Subscription update
ch_0005643,Paid,2024-05-22 19:28:43,197.15,aud,Subscription update
ch_0005644,Paid,2024-05-23 06:36:17,198.91,aud,Subscription update
ch_0005645,Paid,2024-05-23 15:00:33,197.65,aud,Subscription creation
ch_0005646,Paid,2024-05-23 16:13:49,197.41,aud,Subscription update
ch_0005647,Paid,2024-05-23 16:58:55,198.87,aud,Subscription update
ch_0005648,Paid,2024-05-23 19:34:43,195.37,aud,Subscription update
ch_0005649,Paid,2024-05-24 06:01:36,205.21,aud,Subscription update
ch_0005650,Paid,2024-05-24 08:34:05,204.08,aud,Subscription update
ch_0005651,Paid,2024-05-24 10:06:25,196.67,aud,Subscription update
ch_0005652,Paid,2024-05-24 12:19:36,301.67,aud,IV League - Booking
ch_0005653,Paid,2024-05-24 18:38:12,581.39,aud,Subscription update
ch_0005654,Paid,2024-05-24 20:33:02,191.88,aud,Subscription update
ch_0005655,Paid,2024-05-25 06:47:07,333.71,aud,Subscription update
ch_0005656,Paid,2024-05-25 07:24:55,350.59,aud,Subscription update
ch_0005657,Paid,2024-05-25 09:46:55,346.03,aud,Subscription update
ch_0005658,Paid,2024-05-25 15:11:32,337.58,aud,Subscription update
ch_0005659,Paid,2024-05-25 15:22:09,190.51,aud,IV League - Booking
ch_0005660,Paid,2024-05-25 15:32:35,608.81,aud,Subscription creation
ch_0005661,Paid,2024-05-25 15:54:38,338.3,aud,Subscription update
ch_0005662,Paid,2024-05-25 16:51:19,191.18,aud,Subscription update
ch_0005663,Paid,2024-05-25 18:19:38,601.15,aud,Subscription update
ch_0005664,Paid,2024-05-25 19:01:43,618.34,aud,Subscription update
ch_0005665,Paid,2024-05-25 19:57:06,350.58,aud,Subscription creation
ch_0005666,Paid,2024-05-26 09:41:35,335.64,aud,Subscription update
ch_0005667,Paid,2024-05-26 14:43:44,334.38,aud,Subscription update
ch_0005668,Paid,2024-05-26 15:18:52,2985.99,aud,Package initiation
ch_0005669,Paid,2024-05-26 16:02:16,340.11,aud,Subscription update
ch_0005670,Paid,2024-05-26 18:51:16,344.85,aud,Subscription creation
ch_0005671,Paid,2024-05-26 18:57:24,352.5,aud,Subscription update
ch_0005672,Paid,2024-05-26 19:24:18,194.78,aud,Subscription update
ch_0005673,Paid,2024-05-26 20:27:40,356.89,aud,Subscription update
ch_0005674,Paid,2024-05-26 20:37:48,196.87,aud,Subscription creation
ch_0005675,Paid,2024-05-27 10:44:34,198.83,aud,Subscription update
ch_0005676,Paid,2024-05-27 10:46:00,357.32,aud,Subscription update
ch_0005677,Paid,2024-05-27 14:48:14,195.68,aud,Subscription creation
ch_0005678,Paid,2024-05-27 17:26:43,203.6,aud,Subscription update
ch_0005679,Paid,2024-05-27 19:54:53,208.35,aud,Subscription creation
ch_0005680,Paid,2024-05-28 17:54:50,606.45,aud,Subscription update
ch_0005681,Paid,2024-05-28 19:52:27,339.49,aud,Subscription creation
ch_0005682,Paid,2024-05-28 20:59:24,204.63,aud,Subscription update
ch_0005683,Paid,2024-05-29 09:48:31,203.73,aud,Subscription update
ch_0005684,Paid,2024-05-29 12:37:13,203.29,aud,Subscription update
ch_0005685,Paid,2024-05-29 17:44:24,199.53,aud,Subscription creation
ch_0005686,Paid,2024-05-29 18:34:15,357.98,aud,Subscription update
ch_0005687,Paid,2024-05-29 18:55:08,194.71,aud,Subscription update
ch_0005688,Paid,2024-05-30 06:13:35,195.45,aud,Subscription update
ch_0005689,Paid,2024-05-30 06:35:42,197.19,aud,Subscription update
ch_0005690,Paid,2024-05-30 08:44:55,350.36,aud,Subscription update
ch_0005691,Paid,2024-05-30 08:50:02,602.63,aud,Subscription update
ch_0005692,Paid,2024-05-30 15:12:49,249.67,aud,IV League - Booking
ch_0005693,Paid,2024-05-30 15:35:11,336.21,aud,Subscription update
ch_0005694,Paid,2024-05-30 16:18:14,200.41,aud,Subscription update
ch_0005695,Paid,2024-05-30 17:12:34,606.37,aud,Subscription update
ch_0005696,Paid,2024-05-31 07:36:34,200.07,aud,Subscription update
ch_0005697,Paid,2024-05-31 12:10:07,192.37,aud,Subscription update
ch_0005698,Paid,2024-05-31 12:45:11,335.65,aud,Subscription update
ch_0005699,Paid,2024-05-31 14:20:43,354.81,aud,Subscription creation
ch_0005700,Paid,2024-05-31 18:06:13,343.9,aud,Subscription update
ch_0005701,Paid,2024-06-01 06:04:39,198.33,aud,Subscription update
ch_0005702,Paid,2024-06-01 06:18:20,2507.14,aud,Package initiation
ch_0005703,Paid,2024-06-01 08:18:43,205.17,aud,Subscription update
ch_0005704,Paid,2024-06-01 09:02:59,199.26,aud,Subscription creation
ch_0005705,Paid,2024-06-01 11:41:47,596.67,aud,Subscription update
ch_0005706,Paid,2024-06-01 15:01:07,198.74,aud,Subscription update
ch_0005707,Paid,2024-06-01 19:11:24,201.79,aud,Subscription creation
ch_0005708,Paid,2024-06-01 20:46:22,204.11,aud,Subscription update
ch_0005709,Paid,2024-06-02 10:33:17,195.01,aud,Subscription update
ch_0005710,Paid,2024-06-02 10:38:26,602.54,aud,Subscription update
ch_0005711,Paid,2024-06-02 11:06:44,193.56,aud,Subscription update
ch_0005712,Paid,2024-06-02 17:51:56,202.13,aud,Subscription update
ch_0005713,Paid,2024-06-02 18:26:35,194.66,aud,Subscription update
ch_0005714,Paid,2024-06-03 07:05:28,608.28,aud,Subscription update
ch_0005715,Paid,2024-06-03 08:07:53,204.94,aud,Subscription update
ch_0005716,Paid,2024-06-03 08:35:59,199.83,aud,Subscription creation
ch_0005717,Paid,2024-06-03 09:51:24,335.48,aud,Subscription update
ch_0005718,Paid,2024-06-03 11:43:30,192.31,aud,Subscription update
ch_0005719,Paid,2024-06-03 14:32:32,200.33,aud,Subscription update
ch_0005720,Paid,2024-06-03 15:05:09,609.02,aud,Subscription update
ch_0005721,Paid,2024-06-03 16:06:54,353.17,aud,Subscription update
ch_0005722,Paid,2024-06-03 19:28:26,192.19,aud,Subscription update
ch_0005723,Paid,2024-06-04 06:15:37,199.18,aud,Subscription update
ch_0005724,Paid,2024-06-04 07:10:05,584.73,aud,Subscription update
ch_0005725,Paid,2024-06-04 10:54:47,204.48,aud,Subscription update
ch_0005726,Paid,2024-06-04 12:10:03,212.64,aud,Subscription update
ch_0005727,Paid,2024-06-04 14:54:00,198.34,aud,Subscription update
ch_0005728,Paid,2024-06-04 17:33:46,199.4,aud,Subscription update
ch_0005729,Paid,2024-06-04 17:44:02,615.15,aud,Subscription update
ch_0005730,Paid,2024-06-04 18:32:52,210.56,aud,Subscription update
ch_0005731,Paid,2024-06-05 16:05:30,204.12,aud,Subscription update
ch_0005732,Paid,2024-06-05 19:00:02,203.38,aud,Subscription update
ch_0005733,Paid,2024-06-06 08:45:45,347.3,aud,Subscription update
ch_0005734,Paid,2024-06-06 13:38:05,199.69,aud,Subscription update
ch_0005735,Paid,2024-06-06 14:04:43,203.59,aud,Subscription creation
ch_0005736,Paid,2024-06-06 16:25:07,196.75,aud,Subscription update
ch_0005737,Paid,2024-06-06 16:44:55,346.22,aud,Subscription update
ch_0005738,Paid,2024-06-06 17:19:35,197.32,aud,Subscription update
ch_0005739,Paid,2024-06-06 19:08:59,192.34,aud,Subscription update
ch_0005740,Paid,2024-06-06 19:52:21,339.77,aud,Subscription update
ch_0005741,Paid,2024-06-07 10:13:57,200.49,aud,Subscription update
ch_0005742,Paid,2024-06-07 10:34:04,202.41,aud,Subscription update
ch_0005743,Paid,2024-06-07 11:08:00,191.76,aud,Subscription update
ch_0005744,Paid,2024-06-07 11:44:06,199.37,aud,Subscription update
ch_0005745,Paid,2024-06-07 12:07:55,198.52,aud,Subscription update
ch_0005746,Paid,2024-06-07 13:36:35,344.25,aud,Subscription update
ch_0005747,Paid,2024-06-07 14:59:07,195.44,aud,Subscription update
ch_0005748,Paid,2024-06-07 16:03:47,339.06,aud,Subscription update
ch_0005749,Paid,2024-06-07 17:59:31,345.33,aud,Subscription update
ch_0005750,Paid,2024-06-07 18:38:43,203.31,aud,Subscription update
ch_0005751,Paid,2024-06-07 19:54:03,600.45,aud,Subscription update
ch_0005752,Paid,2024-06-08 07:31:25,627.19,aud,Subscription update
ch_0005753,Paid,2024-06-08 11:37:37,346.45,aud,Subscription update
ch_0005754,Paid,2024-06-08 17:09:55,194.31,aud,Subscription update
ch_0005755,Paid,2024-06-08 18:22:27,200.73,aud,Subscription update
ch_0005756,Paid,2024-06-08 19:36:28,197.31,aud,Subscription update
ch_0005757,Paid,2024-06-09 06:24:28,198.09,aud,Subscription update
ch_0005758,Paid,2024-06-09 07:07:43,352.21,aud,Subscription update
ch_0005759,Paid,2024-06-09 08:42:23,158.2,aud,IV League - Booking
ch_0005760,Paid,2024-06-09 11:37:54,601.62,aud,Subscription update
ch_0005761,Paid,2024-06-09 12:32:55,351.08,aud,Subscription update
ch_0005762,Paid,2024-06-09 14:24:27,193.65,aud,Subscription update
ch_0005763,Paid,2024-06-09 17:28:17,196.14,aud,Subscription update
ch_0005764,Paid,2024-06-10 08:03:20,352.6,aud,Subscription update
ch_0005765,Paid,2024-06-10 11:51:47,208.14,aud,Subscription update
ch_0005766,Paid,2024-06-10 12:37:43,603.59,aud,Subscription update
ch_0005767,Paid,2024-06-10 14:27:51,197.58,aud,Subscription update
ch_0005768,Paid,2024-06-10 17:45:00,199.36,aud,Subscription update
ch_0005769,Paid,2024-06-10 18:42:26,202.29,aud,Subscription creation
ch_0005770,Paid,2024-06-10 19:59:58,198.82,aud,Subscription update
ch_0005771,Paid,2024-06-11 07:20:32,206.42,aud,Subscription update
ch_0005772,Paid,2024-06-11 07:57:02,205.41,aud,Subscription creation
ch_0005773,Paid,2024-06-11 09:26:17,603.28,aud,Subscription update
ch_0005774,Paid,2024-06-11 12:18:31,604.94,aud,Subscription update
ch_0005775,Paid,2024-06-11 12:57:46,203.76,aud,Subscription update
ch_0005776,Paid,2024-06-11 14:53:24,202.8,aud,Subscription update
ch_0005777,Paid,2024-06-11 15:35:26,201.13,aud,Subscription update
ch_0005778,Paid,2024-06-11 17:00:15,197.78,aud,Subscription update
ch_0005779,Paid,2024-06-11 18:34:55,198.36,aud,Subscription update
ch_0005780,Paid,2024-06-11 19:48:31,199.15,aud,Subscription update
ch_0005781,Paid,2024-06-11 20:31:48,355.02,aud,Subscription update
ch_0005782,Paid,2024-06-12 08:03:26,336.98,aud,Subscription update
ch_0005783,Paid,2024-06-12 08:14:00,200.1,aud,Subscription update
ch_0005784,Paid,2024-06-12 09:33:54,198.07,aud,Subscription update
ch_0005785,Paid,2024-06-12 11:21:22,604.72,aud,Subscription update
ch_0005786,Paid,2024-06-12 12:29:08,198.49,aud,Subscription update
ch_0005787,Paid,2024-06-12 13:05:51,204.3,aud,Subscription update
ch_0005788,Paid,2024-06-12 15:59:11,201.8,aud,Subscription update
ch_0005789,Paid,2024-06-12 16:40:17,203.02,aud,Subscription update
ch_0005790,Paid,2024-06-12 17:24:20,365.0,aud,Subscription update
ch_0005791,Paid,2024-06-12 19:20:31,190.9,aud,Subscription update
ch_0005792,Paid,2024-06-13 06:05:44,362.1,aud,Subscription update
ch_0005793,Paid,2024-06-13 13:58:48,203.74,aud,Subscription update
ch_0005794,Paid,2024-06-13 15:28:00,593.22,aud,Subscription update
ch_0005795,Paid,2024-06-13 17:21:32,202.67,aud,Subscription update
ch_0005796,Paid,2024-06-14 10:19:46,202.67,aud,Subscription update
ch_0005797,Paid,2024-06-14 13:46:28,203.84,aud,Subscription update
ch_0005798,Paid,2024-06-14 15:55:30,857.39,aud,Invoice payment
ch_0005799,Paid,2024-06-14 18:59:18,607.51,aud,Subscription update
ch_0005800,Paid,2024-06-14 19:40:26,201.0,aud,Subscription update
ch_0005801,Paid,2024-06-15 07:40:40,340.72,aud,Subscription update
ch_0005802,Paid,2024-06-15 07:53:47,2429.12,aud,Package initiation
ch_0005803,Paid,2024-06-15 09:43:18,195.76,aud,Subscription update
ch_0005804,Paid,2024-06-15 10:11:19,587.12,aud,Subscription update
ch_0005805,Paid,2024-06-15 10:33:22,346.75,aud,Subscription update
ch_0005806,Paid,2024-06-15 16:31:05,342.52,aud,Subscription update
ch_0005807,Paid,2024-06-15 16:44:01,199.9,aud,Subscription update
ch_0005808,Paid,2024-06-16 09:00:03,200.6,aud,Subscription update
ch_0005809,Paid,2024-06-16 14:15:07,199.68,aud,Subscription update
ch_0005810,Paid,2024-06-16 15:01:42,350.04,aud,Subscription creation
ch_0005811,Paid,2024-06-17 10:37:32,352.69,aud,Subscription update
ch_0005812,Paid,2024-06-17 12:15:47,196.19,aud,Subscription update
ch_0005813,Paid,2024-06-17 13:41:18,1018.71,aud,Longevity panel
ch_0005814,Paid,2024-06-17 14:36:58,345.72,aud,Subscription update
ch_0005815,Paid,2024-06-17 14:43:28,203.92,aud,Subscription update
ch_0005816,Paid,2024-06-17 14:50:51,199.83,aud,Subscription update
ch_0005817,Paid,2024-06-17 15:29:24,587.51,aud,Subscription update
ch_0005818,Paid,2024-06-18 06:20:18,202.46,aud,Subscription update
ch_0005819,Paid,2024-06-18 06:58:45,196.91,aud,Subscription creation
ch_0005820,Paid,2024-06-18 08:34:09,346.8,aud,Subscription update
ch_0005821,Paid,2024-06-18 17:50:28,194.33,aud,Subscription update
ch_0005822,Paid,2024-06-18 17:55:43,2651.11,aud,Package initiation
ch_0005823,Paid,2024-06-18 18:49:43,355.38,aud,Subscription update
ch_0005824,Paid,2024-06-18 18:54:24,351.48,aud,Subscription update
ch_0005825,Paid,2024-06-18 19:23:28,1378.01,aud,Invoice payment
ch_0005826,Paid,2024-06-18 20:36:43,204.41,aud,Subscription update
ch_0005827,Paid,2024-06-19 08:21:06,202.79,aud,Subscription update
ch_0005828,Paid,2024-06-19 08:53:54,338.28,aud,Subscription update
ch_0005829,Paid,2024-06-19 09:33:28,348.5,aud,Subscription update
ch_0005830,Paid,2024-06-19 10:24:51,599.31,aud,Subscription update
ch_0005831,Paid,2024-06-19 12:03:09,195.91,aud,Subscription update
ch_0005832,Paid,2024-06-19 14:32:45,198.95,aud,Subscription update
